MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,FLS_RSTO,MSR_ACTIVE,KNUMV,XCOMPL
140,4900000138,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:42,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000139,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:42,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000140,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:42,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000141,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000142,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000143,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000144,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000145,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000146,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000147,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000148,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000149,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000150,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000151,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000152,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000153,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000154,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:43,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000155,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000156,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000157,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000158,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000159,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000160,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000161,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000162,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000163,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000164,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000165,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000166,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000167,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000168,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:44,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000169,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000170,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000171,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000172,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000173,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000174,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000175,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000176,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000177,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000178,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000179,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000180,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000181,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:45,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000182,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000183,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000184,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000185,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000186,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000187,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000188,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000189,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000190,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000191,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000192,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000193,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000194,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:46,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000195,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000196,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000197,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000198,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000199,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000200,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000201,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000202,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000203,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000204,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000205,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000206,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000207,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000208,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:47,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000209,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000210,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000211,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000212,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000213,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000214,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000215,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000216,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000217,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000218,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000219,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000220,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000221,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:48,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000222,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000223,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000224,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000225,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000226,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000227,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000228,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000229,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000230,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000231,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000232,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000233,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000234,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:49,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000235,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000236,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000237,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000238,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000239,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000240,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000241,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000242,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000243,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000244,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000245,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000246,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000247,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000248,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:50,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000249,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000250,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000251,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000252,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000253,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000254,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000255,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000256,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000257,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000258,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000259,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000260,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000261,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:51,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000262,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000263,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000264,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000265,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000266,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000267,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000268,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000269,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000270,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000271,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000272,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000273,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000274,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:52,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000275,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:53,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000276,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:53,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
140,4900000277,2016,WA,WA,PR,5/27/16,5/27/16,5/27/16,13:14:53,00/00/0000,BOETTCHER,,,,0,,2,,HELCLNT140,,MB1C,,,0:00:00,,,,,,,,,
