MANDT,EBELN,BUKRS,BSTYP,BSART,BSAKZ,LOEKZ,STATU,AEDAT,ERNAM,LASTCHANGEDATETIME,,PINCR,LPONR,LIFNR,SPRAS,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,BWBDT,ANGDT,BNDDT,GWLDT,AUSNR,ANGNR,IHRAN,IHREZ,VERKF,TELF1,LLIEF,KUNNR,KONNR,ABGRU,AUTLF,WEAKT,RESWK,LBLIF,INCO1,INCO2,KTWRT,SUBMI,KNUMV,KALSM,STAFO,LIFRE,EXNUM,UNSEZ,LOGSY,UPINC,STAKO,FRGGR,FRGSX,FRGKE,FRGZU,FRGRL,LANDS,LPHIS,ADRNR,STCEG_L,STCEG,ABSGR,ADDNR,KORNR,MEMORY,PROCSTAT,RLWRT,REVNO,SCMPROC,REASON_CODE,MEMORYTYPE,RETTP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,MSR_ID,HIERARCHY_EXISTS,THRESHOLD_EXISTS,LEGAL_CONTRACT,DESCRIPTION
140,4500000242,US00,F,NB,,,9,2/20/19,LEARN-013,"20,190,221,032,403.10",,10,10,111013,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000248,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000243,US00,F,NB,,,9,2/20/19,LEARN-013,"20,190,221,033,647.00",,10,10,102013,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000249,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000244,US00,F,NB,,,9,2/20/19,LEARN-038,"20,190,221,033,858.10",,10,10,105038,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000250,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000245,US00,F,NB,,,9,2/20/19,LEARN-012,"20,190,221,042,105.30",,10,10,105012,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000251,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000246,US00,F,NB,,,9,2/20/19,LEARN-012,"20,190,221,042,826.10",,10,10,105012,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000252,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000247,US00,F,NB,,,9,2/20/19,LEARN-011,"20,190,221,043,747.30",,10,10,105011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000253,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000248,US00,F,NB,,,9,2/20/19,LEARN-011,"20,190,221,044,054.50",,10,10,111011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000254,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000249,US00,F,NB,,,9,2/20/19,LEARN-032,"20,190,221,044,308.40",,10,10,101032,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000255,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000250,US00,F,NB,,,9,2/20/19,LEARN-038,"20,190,221,044,317.80",,10,10,111038,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000256,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000251,US00,F,NB,,,9,2/20/19,LEARN-011,"20,190,221,044,414.20",,10,10,102011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000257,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000252,US00,F,NB,,,9,2/20/19,LEARN-011,"20,190,221,044,626.00",,10,10,105011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000258,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000253,US00,F,NB,,,9,2/20/19,LEARN-012,"20,190,221,045,106.60",,10,10,111012,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000259,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000254,US00,F,NB,,,9,2/20/19,LEARN-012,"20,190,221,045,122.60",,10,10,102012,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000260,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000255,US00,F,NB,,,9,2/20/19,LEARN-034,"20,190,221,050,049.40",,10,20,105034,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000261,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000256,US00,F,NB,,,9,2/20/19,LEARN-034,"20,190,221,050,341.20",,10,10,111034,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000262,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000257,US00,F,NB,,,9,2/20/19,LEARN-034,"20,190,221,050,545.20",,10,10,102034,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000263,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000258,US00,F,NB,,,9,2/20/19,LEARN-038,"20,190,221,051,432.20",,10,10,102038,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000264,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000259,US00,F,NB,,,9,2/20/19,LEARN-007,"20,190,221,052,029.50",,10,10,105007,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000265,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000260,US00,F,NB,,,9,2/20/19,LEARN-011,"20,190,221,053,535.30",,10,10,101011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000266,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000261,DE00,F,NB,,,9,2/20/19,LEARN-011,"20,190,221,054,835.50",,10,10,113011,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000267,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000262,US00,F,NB,,,9,2/20/19,LEARN-007,"20,190,221,055,248.80",,10,10,111007,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000268,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000263,US00,F,NB,,,9,2/20/19,LEARN-007,"20,190,221,060,450.60",,10,10,111007,E,1,0,0,0,0,0,US00,N00,USD,1,,2/20/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000269,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000264,US00,F,NB,,,9,2/20/19,LEARN-007,"20,190,221,062,259.40",,10,10,102007,E,1,0,0,0,0,0,US00,N00,USD,1,,2/21/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000270,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000265,DE00,F,NB,,,9,2/21/19,LEARN-032,"20,190,221,161,609.60",,10,10,113032,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/21/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000271,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000266,US00,F,NB,,,9,2/21/19,LEARN-029,"20,190,222,012,119.00",,10,10,105029,E,1,0,0,0,0,0,US00,N00,USD,1,,2/21/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000272,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000267,US00,F,NB,,,9,2/21/19,LEARN-029,"20,190,222,015,130.20",,10,10,111029,E,1,0,0,0,0,0,US00,N00,USD,1,,2/21/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000273,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000268,US00,F,NB,,,9,2/21/19,LEARN-029,"20,190,222,020,847.20",,10,10,102029,E,1,0,0,0,0,0,US00,N00,USD,1,,2/21/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000274,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000269,US00,F,NB,,,9,2/23/19,LEARN-036,"20,190,224,004,038.20",,10,10,101036,E,1,0,0,0,0,0,US00,N00,USD,1,,2/23/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000275,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000270,US00,F,NB,,,9,3/1/19,LEARN-040,"20,190,302,072,942.20",,10,10,111040,E,1,0,0,0,0,0,US00,N00,USD,1,,3/2/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000276,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000271,US00,F,NB,,,9,3/1/19,LEARN-040,"20,190,302,074,221.40",,10,10,111040,E,1,0,0,0,0,0,US00,N00,USD,1,,3/2/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000277,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000272,US00,F,NB,,,9,3/2/19,LEARN-008,"20,190,302,195,617.20",,10,10,111008,E,1,0,0,0,0,0,US00,N00,USD,1,,3/2/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000278,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000273,US00,F,NB,,,9,3/2/19,LEARN-008,"20,190,302,201,902.10",,10,10,111008,E,1,0,0,0,0,0,US00,N00,USD,1,,3/2/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000279,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000274,US00,F,NB,,,9,3/3/19,LEARN-020,"20,190,303,184,041.80",,10,10,111020,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000280,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000275,US00,F,NB,,,9,3/3/19,LEARN-020,"20,190,303,184,559.80",,10,10,111020,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000281,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000276,US00,F,NB,,,9,3/3/19,LEARN-017,"20,190,303,185,814.40",,10,10,111017,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000282,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000277,US00,F,NB,,,9,3/3/19,LEARN-025,"20,190,303,190,428.20",,10,10,111025,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000283,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000278,US00,F,NB,,,9,3/3/19,LEARN-017,"20,190,303,191,612.00",,10,10,111017,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000284,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000279,US00,F,NB,,,9,3/3/19,LEARN-025,"20,190,303,192,629.00",,10,10,111025,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000285,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000280,US00,F,NB,,,9,3/3/19,LEARN-035,"20,190,304,010,801.40",,10,10,111035,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000286,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000281,US00,F,NB,,,9,3/3/19,LEARN-027,"20,190,304,010,829.40",,10,10,111027,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000287,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000282,US00,F,NB,,,9,3/3/19,LEARN-027,"20,190,304,011,312.40",,10,10,111027,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000288,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000283,US00,F,NB,,,9,3/3/19,LEARN-035,"20,190,304,011,325.10",,10,10,111035,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000289,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000284,US00,F,NB,,,9,3/3/19,LEARN-035,"20,190,304,011,855.20",,10,10,111035,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000290,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000285,US00,F,NB,,,9,3/3/19,LEARN-027,"20,190,304,011,901.40",,10,10,111027,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000291,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000286,US00,F,NB,,,9,3/3/19,LEARN-035,"20,190,304,012,319.30",,10,10,111035,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000292,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000287,US00,F,NB,,,9,3/3/19,LEARN-017,"20,190,304,040,531.70",,10,10,101017,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000293,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000288,US00,F,NB,,,9,3/3/19,LEARN-025,"20,190,304,040,603.10",,10,10,101025,E,1,0,0,0,0,0,US00,N00,USD,1,,3/3/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000294,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000289,US00,F,NB,,,9,3/4/19,LEARN-006,"20,190,304,161,720.70",,10,10,111106,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000295,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000290,US00,F,NB,,,9,3/4/19,LEARN-006,"20,190,304,164,338.50",,10,10,111106,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000296,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000291,US00,F,NB,,,9,3/4/19,LEARN-014,"20,190,304,203,011.00",,10,10,111014,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000297,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000292,US00,F,NB,,,9,3/4/19,LEARN-037,"20,190,304,205,550.20",,10,10,111037,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000298,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000293,US00,F,NB,,,9,3/4/19,LEARN-037,"20,190,304,211,033.80",,10,10,111037,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000299,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000294,US00,F,NB,,,9,3/4/19,LEARN-009,"20,190,304,211,307.20",,10,10,111009,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000300,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000295,US00,F,NB,,,9,3/4/19,LEARN-014,"20,190,304,211,601.10",,10,10,111014,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000301,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000296,US00,F,NB,,,9,3/4/19,LEARN-009,"20,190,304,212,517.20",,10,10,111009,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000302,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000297,US00,F,NB,,,9,3/4/19,LEARN-011,"20,190,305,025,129.80",,10,10,111011,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000303,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000298,US00,F,NB,,,9,3/4/19,LEARN-011,"20,190,305,025,432.30",,10,10,111011,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000304,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000299,US00,F,NB,,,9,3/4/19,LEARN-039,"20,190,305,043,129.20",,10,10,111039,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000305,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000300,US00,F,NB,,,9,3/4/19,LEARN-039,"20,190,305,044,508.20",,10,10,111039,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000306,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000301,US00,F,NB,,,9,3/4/19,LEARN-039,"20,190,305,045,607.80",,10,10,111039,E,1,0,0,0,0,0,US00,N00,USD,1,,3/4/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000307,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000302,US00,F,NB,,,9,3/5/19,LEARN-022,"20,190,305,085,931.30",,10,10,111022,E,1,0,0,0,0,0,US00,N00,USD,1,,3/5/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000308,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
