CLIENT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KDIFF,KWERT,WAERK,KSTEU,KINAK,KOAID,ZAEKO,KFAKTOR,KDUPL,KFAKTOR1,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KWERT_K,KFKIV,KMPRS,PRSQU,TXJLV,KBFLAG,KOUPD,KMXAW,KMXWR,KAWRT_K,KUNNR,KVARC,VARCOND,KTREL,MDFLG,_DATAAGING,CPF_GUID,KAQTY,VAL_ZERO
140,1000000032,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000033,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000033,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000033,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000033,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000034,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000034,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000034,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000034,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000035,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000035,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000035,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000035,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000036,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000036,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000036,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000036,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000037,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000037,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000037,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000037,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000038,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000038,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000038,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000038,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000039,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000039,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000039,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000039,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000040,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000040,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000040,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000040,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000041,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000041,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000041,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000041,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000042,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000042,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000042,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000042,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000043,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000043,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000043,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000043,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000044,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000044,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000044,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000044,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000045,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000045,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000045,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000045,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000046,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000046,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000046,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000046,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000047,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000047,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000047,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000047,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000048,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000048,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000048,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000048,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000049,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000049,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000049,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000049,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000050,10,1,1,M,PBXX,2.01901E+13,C,500,25,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"12,500.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000050,10,21,1,M,NAVM,2.01901E+13,B,"12,500.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000050,10,35,1,M,SKTO,2.01901E+13,A,"12,500.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000050,10,60,1,M,WOTB,2.01901E+13,C,500,25,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"12,500.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000051,10,1,1,M,PBXX,2.01901E+13,C,500,25,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"12,500.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000051,10,21,1,M,NAVM,2.01901E+13,B,"12,500.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000051,10,35,1,M,SKTO,2.01901E+13,A,"12,500.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000051,10,60,1,M,WOTB,2.01901E+13,C,500,25,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"12,500.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000052,10,1,1,M,PBXX,2.01901E+13,C,500,25,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"12,500.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000052,10,21,1,M,NAVM,2.01901E+13,B,"12,500.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000052,10,35,1,M,SKTO,2.01901E+13,A,"12,500.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000052,10,60,1,M,WOTB,2.01901E+13,C,500,25,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"12,500.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000053,10,1,1,M,PBXX,2.01901E+13,C,10,24,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,240,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000053,10,21,1,M,NAVM,2.01901E+13,B,240,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000053,10,35,1,M,SKTO,2.01901E+13,A,240,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000053,10,60,1,M,WOTB,2.01901E+13,C,10,24,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,240,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000054,10,1,1,M,PBXX,2.01901E+13,C,10,25,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,250,USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000054,10,21,1,M,NAVM,2.01901E+13,B,250,0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000054,10,35,1,M,SKTO,2.01901E+13,A,250,0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000054,10,60,1,M,WOTB,2.01901E+13,C,10,25,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,250,USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000055,10,1,1,M,PBXX,2.01901E+13,C,200,10,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000055,10,21,1,M,NAVM,2.01901E+13,B,"2,000.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000055,10,35,1,M,SKTO,2.01901E+13,A,"2,000.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000055,10,60,1,M,WOTB,2.01901E+13,C,200,10,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000056,20,1,1,M,PBXX,2.01901E+13,C,200,10,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000056,20,21,1,M,NAVM,2.01901E+13,B,"2,000.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000056,20,35,1,M,SKTO,2.01901E+13,A,"2,000.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000056,20,60,1,M,WOTB,2.01901E+13,C,200,10,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000057,10,1,1,M,PBXX,2.01901E+13,C,200,10,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000057,10,21,1,M,NAVM,2.01901E+13,B,"2,000.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000057,10,35,1,M,SKTO,2.01901E+13,A,"2,000.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000057,10,60,1,M,WOTB,2.01901E+13,C,200,10,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
